
=== MEMORY LOOP - FRAMEWORK BACKEND CLI ===
(i) Audit statique AST de tous les modules sous src/...
Statut : [FAIL] VIOLATIONS | 392 lignes | 16692 octets | 2.29 ms
Violations relev├®es :
  * [RULE-AST-01] (L392) : Plafond modulaire d├®pass├® : 392 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L392) : Taille de fichier excessive : 16692 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/loop_mem/db.py ---
Statut : [FAIL] VIOLATIONS | 956 lignes | 37438 octets | 11.37 ms
Violations relev├®es :
  * [RULE-AST-01] (L956) : Plafond modulaire d├®pass├® : 956 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L956) : Taille de fichier excessive : 37438 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/calibrate.py ---
Statut : [FAIL] VIOLATIONS | 837 lignes | 42191 octets | 6.71 ms
Violations relev├®es :
  * [RULE-AST-01] (L837) : Plafond modulaire d├®pass├® : 837 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L837) : Taille de fichier excessive : 42191 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/completion_gate.py ---
Statut : [FAIL] VIOLATIONS | 317 lignes | 12396 octets | 1.80 ms
Violations relev├®es :
  * [RULE-AST-01] (L317) : Plafond modulaire d├®pass├® : 317 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/crawler.py ---
Statut : [FAIL] VIOLATIONS | 927 lignes | 39163 octets | 6.84 ms
Violations relev├®es :
  * [RULE-AST-01] (L927) : Plafond modulaire d├®pass├® : 927 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L927) : Taille de fichier excessive : 39163 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/evidence_pack.py ---
Statut : [FAIL] VIOLATIONS | 821 lignes | 37605 octets | 5.51 ms
Violations relev├®es :
  * [RULE-AST-01] (L821) : Plafond modulaire d├®pass├® : 821 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L821) : Taille de fichier excessive : 37605 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/graft_deep_test.py ---
Statut : [FAIL] VIOLATIONS | 318 lignes | 10969 octets | 3.07 ms
Violations relev├®es :
  * [RULE-AST-01] (L318) : Plafond modulaire d├®pass├® : 318 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/graph_router.py ---
Statut : [FAIL] VIOLATIONS | 477 lignes | 21563 octets | 4.15 ms
Violations relev├®es :
  * [RULE-AST-01] (L477) : Plafond modulaire d├®pass├® : 477 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L477) : Taille de fichier excessive : 21563 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/guide_generator.py ---
Statut : [FAIL] VIOLATIONS | 360 lignes | 15127 octets | 2.05 ms
Violations relev├®es :
  * [RULE-AST-01] (L360) : Plafond modulaire d├®pass├® : 360 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/ingest_agent.py ---
Statut : [FAIL] VIOLATIONS | 302 lignes | 12138 octets | 2.10 ms
Violations relev├®es :
  * [RULE-AST-01] (L302) : Plafond modulaire d├®pass├® : 302 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/plugin_validate.py ---
Statut : [FAIL] VIOLATIONS | 392 lignes | 15390 octets | 2.77 ms
Violations relev├®es :
  * [RULE-AST-01] (L392) : Plafond modulaire d├®pass├® : 392 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L392) : Taille de fichier excessive : 15390 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/rho_optimizer.py ---
Statut : [FAIL] VIOLATIONS | 325 lignes | 12728 octets | 2.17 ms
Violations relev├®es :
  * [RULE-AST-01] (L325) : Plafond modulaire d├®pass├® : 325 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/state_machine.py ---
Statut : [FAIL] VIOLATIONS | 592 lignes | 23117 octets | 3.32 ms
Violations relev├®es :
  * [RULE-AST-01] (L592) : Plafond modulaire d├®pass├® : 592 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L592) : Taille de fichier excessive : 23117 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/struct_checker.py ---
Statut : [FAIL] VIOLATIONS | 937 lignes | 42974 octets | 5.71 ms
Violations relev├®es :
  * [RULE-AST-01] (L937) : Plafond modulaire d├®pass├® : 937 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L937) : Taille de fichier excessive : 42974 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/sync.py ---
Statut : [FAIL] VIOLATIONS | 542 lignes | 23203 octets | 3.50 ms
Violations relev├®es :
  * [RULE-AST-01] (L542) : Plafond modulaire d├®pass├® : 542 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L542) : Taille de fichier excessive : 23203 octets (seuil strict = 15360 octets / 15 Ko).
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/token_counter.py ---
Statut : [FAIL] VIOLATIONS | 305 lignes | 9922 octets | 1.83 ms
Violations relev├®es :
  * [RULE-AST-01] (L305) : Plafond modulaire d├®pass├® : 305 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/wikifix_core.py ---
Statut : [FAIL] VIOLATIONS | 304 lignes | 13280 octets | 2.37 ms
Violations relev├®es :
  * [RULE-AST-01] (L304) : Plafond modulaire d├®pass├® : 304 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/worker_pipeline.py ---
Statut : [FAIL] VIOLATIONS | 376 lignes | 15211 octets | 2.67 ms
Violations relev├®es :
  * [RULE-AST-01] (L376) : Plafond modulaire d├®pass├® : 376 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
--- AUDIT AST : src/pipelines/graphify/agent.py ---
Statut : [FAIL] VIOLATIONS | 476 lignes | 20769 octets | 3.16 ms
Violations relev├®es :
  * [RULE-AST-01] (L476) : Plafond modulaire d├®pass├® : 476 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
  * [RULE-AST-01] (L476) : Taille de fichier excessive : 20769 octets (seuil strict = 15360 octets / 15 Ko).
(i) [PASS] src/pipelines/graphify/builder.py (108 lignes, 1.8ms)
(i) [PASS] src/pipelines/graphify/extractor.py (199 lignes, 1.6ms)
(i) [PASS] src/pipelines/graphify/_extractor_langs.py (236 lignes, 1.6ms)
(i) [PASS] src/pipelines/graphify/__init__.py (5 lignes, 0.3ms)
(i) [PASS] src/pipelines/jira/adf_converter.py (280 lignes, 1.7ms)
(i) [PASS] src/pipelines/jira/adf_inline.py (67 lignes, 0.7ms)
(i) [PASS] src/pipelines/jira/jira_helpers.py (266 lignes, 2.0ms)
(i) [PASS] src/pipelines/jira/jira_reader.py (171 lignes, 1.7ms)
(i) [PASS] src/pipelines/jira/jira_report.py (126 lignes, 1.2ms)
(i) [PASS] src/pipelines/jira/jira_story_creator.py (180 lignes, 1.2ms)
(i) [PASS] src/pipelines/jira/jira_story_resolver.py (136 lignes, 1.0ms)
(i) [PASS] src/pipelines/jira/jira_subtasks.py (215 lignes, 1.2ms)
(i) [PASS] src/pipelines/jira/md_cleaner.py (78 lignes, 0.6ms)
(i) [PASS] src/pipelines/jira/sync_engine.py (279 lignes, 1.7ms)
(i) [PASS] src/pipelines/jira/__init__.py (15 lignes, 0.3ms)
(i) [PASS] src/pipelines/operators/entity_resolver.py (146 lignes, 1.1ms)
(i) [PASS] src/pipelines/operators/gleaning.py (162 lignes, 0.9ms)
(i) [PASS] src/pipelines/operators/split_gather.py (142 lignes, 1.1ms)
(i) [PASS] src/pipelines/operators/__init__.py (14 lignes, 0.4ms)
(i) [PASS] src/pipelines/resilience/audit.py (94 lignes, 0.8ms)
(i) [PASS] src/pipelines/resilience/rollback.py (180 lignes, 1.4ms)
(i) [PASS] src/pipelines/resilience/topology.py (146 lignes, 1.1ms)
(i) [PASS] src/pipelines/resilience/__init__.py (19 lignes, 0.3ms)
(i) [PASS] src/pipelines/vibe_check/_vc_agents.py (143 lignes, 0.9ms)
(i) [PASS] src/pipelines/vibe_check/_vc_build.py (121 lignes, 0.7ms)
(i) [PASS] src/pipelines/vibe_check/_vc_frontend.py (77 lignes, 0.8ms)
(i) [PASS] src/pipelines/vibe_check/_vc_governance.py (271 lignes, 1.7ms)
(i) [PASS] src/pipelines/vibe_check/_vc_project.py (87 lignes, 0.7ms)
(i) [PASS] src/pipelines/vibe_check/_vc_security.py (113 lignes, 0.7ms)
(i) [PASS] src/pipelines/vibe_check/_vc_ssot.py (152 lignes, 0.9ms)
(i) [PASS] src/pipelines/vibe_check/__init__.py (271 lignes, 1.8ms)
(i) [PASS] src/sdk/client.py (77 lignes, 0.7ms)
(i) [PASS] src/sdk/__init__.py (3 lignes, 0.2ms)
(i) [PASS] src/utils/antigravity_meter.py (296 lignes, 2.0ms)
(i) [PASS] src/utils/blueprints.py (81 lignes, 0.7ms)
(i) [PASS] src/utils/context_guard.py (165 lignes, 1.2ms)
(i) [PASS] src/utils/context_monitor.py (147 lignes, 1.1ms)
(i) [PASS] src/utils/event_logger.py (156 lignes, 1.3ms)
(i) [PASS] src/utils/file_lock.py (200 lignes, 1.5ms)
(i) [PASS] src/utils/lexical_guard.py (165 lignes, 1.1ms)
(i) [PASS] src/utils/lexicon_resolver.py (149 lignes, 1.1ms)
(i) [PASS] src/utils/logger.py (195 lignes, 1.4ms)
(i) [PASS] src/utils/opencode_meter.py (257 lignes, 2.3ms)
(i) [PASS] src/utils/parent_doc_resolver.py (140 lignes, 1.5ms)
(i) [PASS] src/utils/retry.py (70 lignes, 0.7ms)
(i) [PASS] src/utils/secret_guard.py (49 lignes, 0.5ms)
(i) [PASS] src/utils/semantic_chunker.py (275 lignes, 1.8ms)
(i) [PASS] src/utils/token_budget.py (76 lignes, 0.6ms)
(i) [PASS] src/utils/lexicon/entity_matcher.py (194 lignes, 1.3ms)
(i) [PASS] src/utils/lexicon/project_resolver.py (206 lignes, 1.5ms)
(i) [PASS] src/utils/lexicon/__init__.py (13 lignes, 0.3ms)
(i) [PASS] src/utils/token_ledger/key_info.py (87 lignes, 0.8ms)
(i) [PASS] src/utils/token_ledger/reporting.py (105 lignes, 1.4ms)
(i) [PASS] src/utils/token_ledger/__init__.py (227 lignes, 1.5ms)
  * [S1] Bilan code-check AST: 290/329 conformes | 65 violation(s)
    ÔööÔöÇÔöÇ Action : All├®ger le contenu et extraire les fonctions secondaires.
--- AUDIT AST : src/pipelines/jira/jira_item_sync.py ---
Statut : [FAIL] VIOLATIONS | 317 lignes | 10818 octets | 1.68 ms
Violations relev├®es :
  * [RULE-AST-01] (L317) : Plafond modulaire d├®pass├® : 317 lignes (seuil strict = 300).
    ÔööÔöÇÔöÇ Action : D├®couper le module en composants sp├®cialis├®s (ADR-0202).
ERROR [mloop.cli.router] Fin de l'ex├®cution CLI. | command=code-check duration_ms=634.46 exit_code=1 phase=run project=None
